"councilor_id","name.x","councilor_uid","gender","party","constituency","county","district","param","status","name.y","votes","votes_detail","votes_percentage","pc.balance","pc.in_total","pc.out_total","pc.in.in_civil","pc.in.in_party","pc.in.in_others","pc.in.in_profit","pc.in.in_anonymous","pc.in.in_individual","pc.out.out_rally","pc.out.out_return","pc.out.out_travel","pc.out.out_exchequer","pc.out.out_personnel","pc.out.out_propagate","pc.out.out_miscellaneous","pc.out.out_campaign_office","pc.out.out_public_relation","pc.out.out_campaign_vehicle","absent","present","absent_rt","present_rt","abstain","no","no_show","yes","votet_rt","suggestions_count","approved_expense","priproposer","sponsor","交通","其它","地總","工務","教育","民政","法規","警衛","財建","主計","人事","勞工","原民","地政","城鄉","客家","捷運","文化","新聞","水利","法制","消防","環保","研考","社會","秘書","經發","衛生","觀光","警政","議會","財政","農業","保安","建設","稅務","都發","會務","本會","臨時動議","財經","NA","內政","社政","衛生環境","農林"
3189,"賴惠員","51ce394b24cc48eaaf530d344364fb8b","女","民主進步黨",2,"臺南市","鹽水、新營、柳營區","{""suggestions_piles"": [{""sum"": 4242000, ""count"": 3, ""label"": ""廟"", ""tokens"": ""廟|宮""}, {""sum"": 1553000, ""count"": 3, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 45378000, ""count"": 54, ""years"": [{""sum"": 9098000, ""count"": 16, ""suggest_year"": ""2015"", ""small_purchase"": 4}, {""sum"": 12833000, ""count"": 15, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 23447000, ""count"": 23, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 50}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.53846153846153846154}, {""party"": ""中國國民黨"", ""ratio"": 0.24845269672855879752}, {""party"": ""無黨籍"", ""ratio"": 0.20247568523430592396}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01061007957559681698}], ""bills_role_statistics"": {""total"": 136, ""sponsor"": 2, ""cosponsor"": 124, ""priproposer"": 10}, ""suggestions_associations"": []}","register","賴惠員",12647,"[{""votes"": ""7742"", ""district"": ""新營區"", ""votes_percentage"": ""20.01%""}, {""votes"": ""2329"", ""district"": ""鹽水區"", ""votes_percentage"": ""15.69%""}, {""votes"": ""2576"", ""district"": ""柳營區"", ""votes_percentage"": ""19.62%""}]","18.97%",-80296,8597688,8677984,124000,950000,0,3019000,23400,4481288,732950,397000,252452,0,1984220,3916365,605937,203270,290130,295660,50,255,16.39,83.61,NA,NA,NA,NA,NA,54,45378000,10,126,NA,NA,NA,51,22,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,14,NA,NA,0,0,5,3,1,NA,NA,NA,NA
3190,"趙昆原","2398e1c2966f43e7b5ce82ed31a16ac1","男","無黨籍",2,"臺南市","鹽水、新營、柳營區","{""suggestions_piles"": [{""sum"": 5784500, ""count"": 3, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 32070500, ""count"": 21, ""years"": [{""sum"": 3367500, ""count"": 4, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 16945000, ""count"": 8, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 11758000, ""count"": 9, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 20}, ""bills_party_diversity"": [{""party"": ""無黨籍"", ""ratio"": 0.46385542168674698795}, {""party"": ""中國國民黨"", ""ratio"": 0.27560240963855421687}, {""party"": ""民主進步黨"", ""ratio"": 0.24698795180722891566}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01355421686746987952}], ""bills_role_statistics"": {""total"": 74, ""sponsor"": 1, ""cosponsor"": 56, ""priproposer"": 17}, ""suggestions_associations"": []}","register","趙昆原",12670,"[{""votes"": ""8243"", ""district"": ""新營區"", ""votes_percentage"": ""21.30%""}, {""votes"": ""2338"", ""district"": ""鹽水區"", ""votes_percentage"": ""15.75%""}, {""votes"": ""2089"", ""district"": ""柳營區"", ""votes_percentage"": ""15.91%""}]","19.00%",-874387,1324356,2198743,13600,0,0,95000,1168,1214588,226520,0,31454,0,177300,1182944,63025,0,22500,495000,20,285,6.56,93.44,NA,NA,NA,NA,NA,21,32070500,17,57,NA,NA,NA,26,9,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,NA,NA,0,0,7,2,0,NA,NA,NA,NA
3191,"賴美惠","f280c85abb994de28b4b8be7f528e1f2","女","民主進步黨",1,"臺南市","後壁、白河、東山區","{""suggestions_piles"": [{""sum"": 2300000, ""count"": 2, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}, {""sum"": 550000, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}, {""sum"": 450000, ""count"": 1, ""label"": ""辦公室"", ""tokens"": ""辦公室|辦公處""}], ""suggestions_years"": {""sum"": 226860000, ""count"": 86, ""years"": [{""sum"": 93392000, ""count"": 22, ""suggest_year"": ""2015"", ""small_purchase"": 2}, {""sum"": 33236000, ""count"": 26, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 100232000, ""count"": 38, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 44}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.61290322580645161290}, {""party"": ""無黨籍"", ""ratio"": 0.20967741935483870968}, {""party"": ""中國國民黨"", ""ratio"": 0.15591397849462365591}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.02150537634408602151}], ""bills_role_statistics"": {""total"": 13, ""sponsor"": 1, ""cosponsor"": 8, ""priproposer"": 4}, ""suggestions_associations"": []}",NA,"賴美惠",13950,"[{""votes"": ""3068"", ""district"": ""白河區"", ""votes_percentage"": ""18.59%""}, {""votes"": ""6784"", ""district"": ""後壁區"", ""votes_percentage"": ""46.60%""}, {""votes"": ""4098"", ""district"": ""東山區"", ""votes_percentage"": ""35.32%""}]","32.70%",-1161849,5967949,7129798,5000,0,441,2622000,0,3340508,1500590,220000,82115,0,177200,3898269,599723,80875,166500,404526,44,261,14.43,85.57,NA,NA,NA,NA,NA,86,226860000,4,9,NA,NA,NA,4,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,0,1,0,0,NA,NA,NA,NA
3192,"張世賢","1fef78e4de0d44aea4f43dcec2727fc1","男","中國國民黨",1,"臺南市","後壁、白河、東山區","{""suggestions_piles"": [{""sum"": 1755000, ""count"": 2, ""label"": ""廟"", ""tokens"": ""廟|宮""}, {""sum"": 1740000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 57358500, ""count"": 68, ""years"": [{""sum"": 14786000, ""count"": 27, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 13888000, ""count"": 5, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 28684500, ""count"": 36, ""suggest_year"": ""2017"", ""small_purchase"": 3}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 12}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.58454475899005355777}, {""party"": ""無黨籍"", ""ratio"": 0.27850038255547054323}, {""party"": ""民主進步黨"", ""ratio"": 0.13006885998469778118}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.00688599846977811783}], ""bills_role_statistics"": {""total"": 177, ""sponsor"": 3, ""cosponsor"": 125, ""priproposer"": 49}, ""suggestions_associations"": []}","register","張世賢",16056,"[{""votes"": ""7647"", ""district"": ""白河區"", ""votes_percentage"": ""46.34%""}, {""votes"": ""4427"", ""district"": ""後壁區"", ""votes_percentage"": ""30.41%""}, {""votes"": ""3982"", ""district"": ""東山區"", ""votes_percentage"": ""34.32%""}]","37.63%",-204040,516000,720040,0,50000,0,196000,0,270000,16000,0,25721,0,0,531536,146783,0,0,0,12,293,3.93,96.07,NA,NA,NA,NA,NA,68,57358500,49,128,NA,NA,NA,66,17,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,21,NA,NA,0,1,11,7,1,NA,NA,NA,NA
3193,"林炳利","587970a3628a48cca00ae45e58b665f8","男","無黨籍",10,"臺南市","安南區","{""suggestions_piles"": [{""sum"": 44680, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 2428082, ""count"": 12, ""years"": [{""sum"": 1783082, ""count"": 10, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 618000, ""count"": 1, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 27000, ""count"": 1, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 173}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.47239263803680981595}, {""party"": ""無黨籍"", ""ratio"": 0.38650306748466257669}, {""party"": ""民主進步黨"", ""ratio"": 0.12883435582822085890}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01226993865030674847}], ""bills_role_statistics"": {""total"": 13, ""sponsor"": 1, ""cosponsor"": 12, ""priproposer"": 0}, ""suggestions_associations"": []}","register","林炳利",13481,"[{""votes"": ""13481"", ""district"": ""安南區"", ""votes_percentage"": ""13.73%""}]","13.73%",-2855366,2252531,5107897,0,0,31,631000,53500,1568000,258140,115000,0,0,1262800,2304586,712299,27000,46835,381237,173,132,56.72,43.28,NA,NA,NA,NA,NA,12,2428082,0,13,NA,NA,NA,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0,0,1,0,0,NA,NA,NA,NA
3194,"王錦德","558461b4f6e44e43805a739fb12b9172","男","民主進步黨",10,"臺南市","安南區","{""suggestions_piles"": [{""sum"": 650000, ""count"": 2, ""label"": ""辦公室"", ""tokens"": ""辦公室|辦公處""}, {""sum"": 350000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}, {""sum"": 190000, ""count"": 1, ""label"": ""協會"", ""tokens"": ""協會|學會|商會|公會|協進會|促進會|研習會|婦聯會|婦女會|體育會|同心會|農會|早起會|健身會|宗親會|功德會|商業會|長青會|民眾服務社|聯盟""}, {""sum"": 93924, ""count"": 1, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 6047848, ""count"": 21, ""years"": [{""sum"": 2399848, ""count"": 12, ""suggest_year"": ""2015"", ""small_purchase"": 7}, {""sum"": 2393000, ""count"": 4, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 1255000, ""count"": 5, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 39}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.85373443983402489627}, {""party"": ""無黨籍"", ""ratio"": 0.06535269709543568465}, {""party"": ""中國國民黨"", ""ratio"": 0.06431535269709543568}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01659751037344398340}], ""bills_role_statistics"": {""total"": 124, ""sponsor"": 3, ""cosponsor"": 120, ""priproposer"": 1}, ""suggestions_associations"": [{""sum"": 190000, ""count"": 1, ""label"": ""農會""}]}","register","王錦德",14817,"[{""votes"": ""14817"", ""district"": ""安南區"", ""votes_percentage"": ""15.09%""}]","15.09%",511490,6779191,6267701,4000,0,591,3159000,2000,3613600,111000,61000,3910,0,794880,2517795,1730397,0,721259,327460,39,266,12.79,87.21,NA,NA,NA,NA,NA,21,6047848,1,123,NA,NA,NA,46,30,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7,NA,NA,0,0,5,3,0,NA,NA,NA,NA
3195,"郭信良","6febefc4346e4e74892c4a2755792c54","男","民主進步黨",10,"臺南市","安南區","{""suggestions_piles"": [{""sum"": 1395000, ""count"": 3, ""label"": ""廟"", ""tokens"": ""廟|宮""}, {""sum"": 180000, ""count"": 1, ""label"": ""國中、國小"", ""tokens"": ""國中|國小""}], ""suggestions_years"": {""sum"": 39638535, ""count"": 37, ""years"": [{""sum"": 28600035, ""count"": 21, ""suggest_year"": ""2015"", ""small_purchase"": 5}, {""sum"": 2112000, ""count"": 3, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 8926500, ""count"": 13, ""suggest_year"": ""2017"", ""small_purchase"": 1}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 50}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.51598173515981735160}, {""party"": ""無黨籍"", ""ratio"": 0.26331811263318112633}, {""party"": ""中國國民黨"", ""ratio"": 0.20547945205479452055}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01522070015220700152}], ""bills_role_statistics"": {""total"": 71, ""sponsor"": 2, ""cosponsor"": 67, ""priproposer"": 2}, ""suggestions_associations"": []}","register","郭信良",18827,"[{""votes"": ""18827"", ""district"": ""安南區"", ""votes_percentage"": ""19.18%""}]","19.18%",-1150081,9903792,11053873,6000,0,43,3656000,0,6241749,723280,386000,149795,0,2637020,3740893,1388762,278973,1392470,356680,50,255,16.39,83.61,NA,NA,NA,NA,NA,37,39638535,2,69,NA,NA,NA,35,9,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,NA,NA,0,0,3,1,0,NA,NA,NA,NA
3196,"林阳乙","d772de7779df4c0b9af17249592b6fff","男","無黨籍",9,"臺南市","新市、永康區","{""suggestions_piles"": [{""sum"": 258000, ""count"": 2, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 17483000, ""count"": 23, ""years"": [{""sum"": 3360000, ""count"": 5, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 3005000, ""count"": 3, ""suggest_year"": ""2016"", ""small_purchase"": 1}, {""sum"": 11118000, ""count"": 15, ""suggest_year"": ""2017"", ""small_purchase"": 2}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 20}, ""bills_party_diversity"": [{""party"": ""無黨籍"", ""ratio"": 0.42479213907785336357}, {""party"": ""中國國民黨"", ""ratio"": 0.39304610733182161754}, {""party"": ""民主進步黨"", ""ratio"": 0.16780045351473922902}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01436130007558578987}], ""bills_role_statistics"": {""total"": 157, ""sponsor"": 7, ""cosponsor"": 132, ""priproposer"": 18}, ""suggestions_associations"": []}","register","林阳乙",11569,"[{""votes"": ""1131"", ""district"": ""新市區"", ""votes_percentage"": ""6.00%""}, {""votes"": ""10438"", ""district"": ""永康區"", ""votes_percentage"": ""9.61%""}]","9.07%",-113470,293800,407270,0,0,0,110000,23800,160000,0,0,0,0,0,407270,0,0,0,0,20,285,6.56,93.44,NA,NA,NA,NA,NA,23,17483000,18,139,NA,NA,NA,68,14,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,18,NA,NA,0,0,8,3,0,NA,NA,NA,NA
3197,"谷暮‧哈就","530382d05c974bacbb3eda019d554e8d","女","無黨籍",18,"臺南市","山地原住民","{""suggestions_piles"": [], ""suggestions_years"": {""sum"": 1420000, ""count"": 1, ""years"": [{""sum"": 1420000, ""count"": 1, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 37}, ""bills_party_diversity"": [{""party"": ""民主進步黨"", ""ratio"": 0.53195488721804511278}, {""party"": ""無黨籍"", ""ratio"": 0.29699248120300751880}, {""party"": ""中國國民黨"", ""ratio"": 0.15413533834586466165}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01691729323308270677}], ""bills_role_statistics"": {""total"": 62, ""sponsor"": 2, ""cosponsor"": 53, ""priproposer"": 7}, ""suggestions_associations"": []}",NA,"谷暮‧哈就Kumu‧Hacyo",933,"[{""votes"": ""25"", ""district"": ""新營區"", ""votes_percentage"": ""80.64%""}, {""votes"": ""10"", ""district"": ""鹽水區"", ""votes_percentage"": ""76.92%""}, {""votes"": ""18"", ""district"": ""白河區"", ""votes_percentage"": ""85.71%""}, {""votes"": ""4"", ""district"": ""柳營區"", ""votes_percentage"": ""66.66%""}, {""votes"": ""10"", ""district"": ""後壁區"", ""votes_percentage"": ""83.33%""}, {""votes"": ""11"", ""district"": ""東山區"", ""votes_percentage"": ""84.61%""}, {""votes"": ""25"", ""district"": ""麻豆區"", ""votes_percentage"": ""75.75%""}, {""votes"": ""14"", ""district"": ""下營區"", ""votes_percentage"": ""77.77%""}, {""votes"": ""9"", ""district"": ""六甲區"", ""votes_percentage"": ""90.00%""}, {""votes"": ""28"", ""district"": ""官田區"", ""votes_percentage"": ""68.29%""}, {""votes"": ""0"", ""district"": ""大內區"", ""votes_percentage"": ""0.00%""}, {""votes"": ""25"", ""district"": ""佳里區"", ""votes_percentage"": ""78.12%""}, {""votes"": ""9"", ""district"": ""學甲區"", ""votes_percentage"": ""90.00%""}, {""votes"": ""5"", ""district"": ""西港區"", ""votes_percentage"": ""71.42%""}, {""votes"": ""7"", ""district"": ""七股區"", ""votes_percentage"": ""58.33%""}, {""votes"": ""8"", ""district"": ""將軍區"", ""votes_percentage"": ""100.00%""}, {""votes"": ""2"", ""district"": ""北門區"", ""votes_percentage"": ""66.66%""}, {""votes"": ""11"", ""district"": ""新化區"", ""votes_percentage"": ""64.70%""}, {""votes"": ""16"", ""district"": ""善化區"", ""votes_percentage"": ""84.21%""}, {""votes"": ""9"", ""district"": ""新市區"", ""votes_percentage"": ""69.23%""}, {""votes"": ""16"", ""district"": ""安定區"", ""votes_percentage"": ""76.19%""}, {""votes"": ""0"", ""district"": ""山上區"", ""votes_percentage"": ""0.00%""}, {""votes"": ""10"", ""district"": ""玉井區"", ""votes_percentage"": ""76.92%""}, {""votes"": ""1"", ""district"": ""楠西區"", ""votes_percentage"": ""50.00%""}, {""votes"": ""11"", ""district"": ""南化區"", ""votes_percentage"": ""91.66%""}, {""votes"": ""4"", ""district"": ""左鎮區"", ""votes_percentage"": ""66.66%""}, {""votes"": ""35"", ""district"": ""仁德區"", ""votes_percentage"": ""50.72%""}, {""votes"": ""39"", ""district"": ""歸仁區"", ""votes_percentage"": ""63.93%""}, {""votes"": ""7"", ""district"": ""關廟區"", ""votes_percentage"": ""70.00%""}, {""votes"": ""2"", ""district"": ""龍崎區"", ""votes_percentage"": ""100.00%""}, {""votes"": ""224"", ""district"": ""永康區"", ""votes_percentage"": ""54.10%""}, {""votes"": ""100"", ""district"": ""東區"", ""votes_percentage"": ""63.69%""}, {""votes"": ""56"", ""district"": ""南區"", ""votes_percentage"": ""75.67%""}, {""votes"": ""50"", ""district"": ""北區"", ""votes_percentage"": ""65.78%""}, {""votes"": ""75"", ""district"": ""安南區"", ""votes_percentage"": ""81.52%""}, {""votes"": ""37"", ""district"": ""安平區"", ""votes_percentage"": ""75.51%""}, {""votes"": ""20"", ""district"": ""中西區"", ""votes_percentage"": ""74.07%""}]","66.26%",-820,83340,84160,0,0,0,0,0,83340,19140,0,0,0,0,64045,975,0,0,0,37,268,12.13,87.87,NA,NA,NA,NA,NA,1,1420000,7,55,NA,NA,NA,25,10,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,0,0,5,1,0,NA,NA,NA,NA
3198,"蔡玉枝","23d85114f35749bf988778f4c5150f3d","女","中國國民黨",17,"臺南市","平地原住民","{""attendance_statistics"": {""total"": 305, ""absent"": 4}, ""bills_party_diversity"": [{""party"": ""中國國民黨"", ""ratio"": 0.52551020408163265306}, {""party"": ""民主進步黨"", ""ratio"": 0.25623582766439909297}, {""party"": ""無黨籍"", ""ratio"": 0.20975056689342403628}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.00850340136054421769}], ""bills_role_statistics"": {""total"": 237, ""sponsor"": 5, ""cosponsor"": 226, ""priproposer"": 6}}",NA,"蔡玉枝",669,"[{""votes"": ""25"", ""district"": ""新營區"", ""votes_percentage"": ""46.29%""}, {""votes"": ""9"", ""district"": ""鹽水區"", ""votes_percentage"": ""56.25%""}, {""votes"": ""5"", ""district"": ""白河區"", ""votes_percentage"": ""83.33%""}, {""votes"": ""12"", ""district"": ""柳營區"", ""votes_percentage"": ""85.71%""}, {""votes"": ""2"", ""district"": ""後壁區"", ""votes_percentage"": ""50.00%""}, {""votes"": ""7"", ""district"": ""東山區"", ""votes_percentage"": ""87.50%""}, {""votes"": ""13"", ""district"": ""麻豆區"", ""votes_percentage"": ""76.47%""}, {""votes"": ""8"", ""district"": ""下營區"", ""votes_percentage"": ""61.53%""}, {""votes"": ""10"", ""district"": ""六甲區"", ""votes_percentage"": ""71.42%""}, {""votes"": ""22"", ""district"": ""官田區"", ""votes_percentage"": ""64.70%""}, {""votes"": ""2"", ""district"": ""大內區"", ""votes_percentage"": ""50.00%""}, {""votes"": ""25"", ""district"": ""佳里區"", ""votes_percentage"": ""75.75%""}, {""votes"": ""6"", ""district"": ""學甲區"", ""votes_percentage"": ""85.71%""}, {""votes"": ""3"", ""district"": ""西港區"", ""votes_percentage"": ""75.00%""}, {""votes"": ""4"", ""district"": ""七股區"", ""votes_percentage"": ""44.44%""}, {""votes"": ""0"", ""district"": ""將軍區"", ""votes_percentage"": ""0.00%""}, {""votes"": ""1"", ""district"": ""北門區"", ""votes_percentage"": ""25.00%""}, {""votes"": ""18"", ""district"": ""新化區"", ""votes_percentage"": ""62.06%""}, {""votes"": ""41"", ""district"": ""善化區"", ""votes_percentage"": ""80.39%""}, {""votes"": ""9"", ""district"": ""新市區"", ""votes_percentage"": ""64.28%""}, {""votes"": ""14"", ""district"": ""安定區"", ""votes_percentage"": ""82.35%""}, {""votes"": ""3"", ""district"": ""山上區"", ""votes_percentage"": ""75.00%""}, {""votes"": ""1"", ""district"": ""玉井區"", ""votes_percentage"": ""20.00%""}, {""votes"": ""1"", ""district"": ""楠西區"", ""votes_percentage"": ""25.00%""}, {""votes"": ""1"", ""district"": ""南化區"", ""votes_percentage"": ""50.00%""}, {""votes"": ""4"", ""district"": ""左鎮區"", ""votes_percentage"": ""80.00%""}, {""votes"": ""36"", ""district"": ""仁德區"", ""votes_percentage"": ""70.58%""}, {""votes"": ""25"", ""district"": ""歸仁區"", ""votes_percentage"": ""59.52%""}, {""votes"": ""10"", ""district"": ""關廟區"", ""votes_percentage"": ""76.92%""}, {""votes"": ""1"", ""district"": ""龍崎區"", ""votes_percentage"": ""100.00%""}, {""votes"": ""118"", ""district"": ""永康區"", ""votes_percentage"": ""42.44%""}, {""votes"": ""53"", ""district"": ""東區"", ""votes_percentage"": ""46.08%""}, {""votes"": ""29"", ""district"": ""南區"", ""votes_percentage"": ""43.93%""}, {""votes"": ""46"", ""district"": ""北區"", ""votes_percentage"": ""49.46%""}, {""votes"": ""60"", ""district"": ""安南區"", ""votes_percentage"": ""64.51%""}, {""votes"": ""25"", ""district"": ""安平區"", ""votes_percentage"": ""43.85%""}, {""votes"": ""20"", ""district"": ""中西區"", ""votes_percentage"": ""58.82%""}]","54.74%",-121110,1286910,1408020,0,30000,0,100000,0,1156910,74450,0,27047,0,841540,217226,212257,0,0,35500,4,301,1.31,98.69,NA,NA,NA,NA,NA,NA,NA,6,231,NA,NA,NA,96,32,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,25,NA,NA,0,0,14,5,0,NA,NA,NA,NA
3199,"杜素吟","b166ac069d6b4b499c81d31a4e05bfe8","女","無黨籍",16,"臺南市","仁德、歸仁、關廟、龍崎區","{""suggestions_piles"": [{""sum"": 2438000, ""count"": 5, ""label"": ""廟"", ""tokens"": ""廟|宮""}], ""suggestions_years"": {""sum"": 19073000, ""count"": 29, ""years"": [{""sum"": 6345000, ""count"": 12, ""suggest_year"": ""2015"", ""small_purchase"": 0}, {""sum"": 1531000, ""count"": 4, ""suggest_year"": ""2016"", ""small_purchase"": 0}, {""sum"": 11197000, ""count"": 13, ""suggest_year"": ""2017"", ""small_purchase"": 0}]}, ""attendance_statistics"": {""total"": 305, ""absent"": 24}, ""bills_party_diversity"": [{""party"": ""無黨籍"", ""ratio"": 0.43858477970627503338}, {""party"": ""中國國民黨"", ""ratio"": 0.40587449933244325768}, {""party"": ""民主進步黨"", ""ratio"": 0.13751668891855807744}, {""party"": ""臺灣團結聯盟"", ""ratio"": 0.01802403204272363151}], ""bills_role_statistics"": {""total"": 204, ""sponsor"": 6, ""cosponsor"": 176, ""priproposer"": 22}, ""suggestions_associations"": []}","register","杜素吟",14462,"[{""votes"": ""8705"", ""district"": ""仁德區"", ""votes_percentage"": ""21.58%""}, {""votes"": ""3691"", ""district"": ""歸仁區"", ""votes_percentage"": ""10.07%""}, {""votes"": ""1516"", ""district"": ""關廟區"", ""votes_percentage"": ""6.99%""}, {""votes"": ""550"", ""district"": ""龍崎區"", ""votes_percentage"": ""17.68%""}]","14.20%",-198222,3049138,3247360,0,0,250,2429888,0,619000,170000,0,0,0,540000,1785983,691377,0,0,60000,24,281,7.87,92.13,NA,NA,NA,NA,NA,29,19073000,22,182,NA,NA,NA,83,16,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,26,NA,NA,0,0,8,4,0,NA,NA,NA,NA
